id,text,created_at
1218502366888177664,Hot breakfast! Sure beats a granola bar. Thank you Christina Mayo. You’ve been our lifeline during #snowmaggedon2020 https://t.co/4KzJ079JX7,Sat Jan 18 11:56:17 +0000 2020
1218502334843707392,@user_0 another video of a medical clinic in the neighbourhood #nlwx Still experiencing high winds and poor v… https://t.co/UcjPeGyiFf,Sat Jan 18 11:56:09 +0000 2020
1218502309354799105,"Snowclearing crews returned to Mount Pearl streets around 3 am.  

State of Emergency still in effect.  Stay home a… https://t.co/hHGO4sUr4B",Sat Jan 18 11:56:03 +0000 2020
1218502297224974341,Apple is now allowing customers who purchase new AirPods to engrave emoji on the AirPods Wireless Charging Case.… https://t.co/xmJIGtJUNT,Sat Jan 18 11:56:00 +0000 2020
1218502238437548033,Waking up to the new ice age this morning...#nlwx https://t.co/fT2YfowwnF,Sat Jan 18 11:55:46 +0000 2020
1218502238345355265,Record-smashing #blizzard holds eastern #Newfoundland in grip. St. John’s is buried in what was essentially a snow… https://t.co/ezJ0POiDPk,Sat Jan 18 11:55:46 +0000 2020
1218502180656885761,#Newfoundland #snow #novascotia #winter2020 Sending our best wishes to our Newfoundland neighbours.  I hope you sta… https://t.co/J66MBf262k,Sat Jan 18 11:55:33 +0000 2020
1218502177326600192,"The snowmobile owners are in heaven today lol

#nlblizzard2020 #nlwx https://t.co/TPmX3BtXI0",Sat Jan 18 11:55:32 +0000 2020
1218502164605231104,Time to dig out. 🙃 #nlwx #snowdoor https://t.co/6RU6ZUvXP9,Sat Jan 18 11:55:29 +0000 2020
1218502097756413953,Bys! Has anyone checked in with Ontario? Are they okay?? #nlwx,Sat Jan 18 11:55:13 +0000 2020
1218502082757636096,There’s got to be a morning after. Scale is challenging so it may be hard to perceive that the drifts across the st… https://t.co/kD2bMyxl9q,Sat Jan 18 11:55:09 +0000 2020
1218502029561212930,@user_0 #snowstorm #blizzard2020 #snowmaggedon2020 #nlblizzard2020 #cbcnl #nlwx https://t.co/u70FX7YMHe,Sat Jan 18 11:54:57 +0000 2020
1218502024385454080,@user_0 8:15am just took my dog out to stretch his legs. Current video from my street - East End SJ #nlwx https://t.co/MxSp7oJPdZ,Sat Jan 18 11:54:55 +0000 2020
1218501903371382784,She’s still heevin’ &amp;  blowin’ ! #Winterton #NLwx #ShareYourWeather #Snowmageddon2020 https://t.co/fL97z2rPER,Sat Jan 18 11:54:27 +0000 2020
1218501866134351872,"This animal, man. #nlblizzard2020 #nlwx https://t.co/7Bh1m3MIvx",Sat Jan 18 11:54:18 +0000 2020
1218501849512390657,"First glance from inside...
#stormageddon2020 #nlwx https://t.co/VlAotMsa2w",Sat Jan 18 11:54:14 +0000 2020
1218501770009284608,Seal Cove #nlwx https://t.co/oCDqMF5zJA,Sat Jan 18 11:53:55 +0000 2020
1218501611531706368,Getting through it #nlwx https://t.co/8QaPLRjOHy,Sat Jan 18 11:53:17 +0000 2020
1218501557836230656,And #Labrador. I haven't forgotten about you. Stay warm and warm. #nlblizzard2020,Sat Jan 18 11:53:04 +0000 2020
1218501520678891521,In case anyone thought I was joking about my dog loving snow. I did not have the video rolling when she literally l… https://t.co/PApAnDjCUF,Sat Jan 18 11:52:55 +0000 2020
1218501488936464384,State of emergency remains in effect but St. John’s plowing resumed. #nlblizzard2020 @user_2342,Sat Jan 18 11:52:48 +0000 2020
1218501419722006533,"Overnight, the snowboards accumulated between 5cm and &gt; 2m of snow. Excluding the extrema, an additional ~21.5cm fe… https://t.co/3M5hoVzh3p",Sat Jan 18 11:52:31 +0000 2020
1218501377250537472,"Replying to @user_0 

Photos Friday 12:00 noon, 3:30 p.m.
and this morning at 7:45 a.m.
Mount Pearl… https://t.co/LWYkKvd9Ir",Sat Jan 18 11:52:21 +0000 2020
1218501278826786816,@user_2281 @user_11 @user_2431 And I would be remiss if didn't send out huge props to our media like… https://t.co/7J3DHCsAK7,Sat Jan 18 11:51:58 +0000 2020
1218501255141695488,7:30 am. 😲😨🥶 #nlblizzard2020 #nlwx #nlstorm #shareyourweather https://t.co/sud0uUv7Cj,Sat Jan 18 11:51:52 +0000 2020
1218501119720263680,This is the aftermath! #snowmaggedon2020 #nltraffic #blizzard2020 #nlstorm @user_1131 @user_545 https://t.co/XvQvMTtLCm,Sat Jan 18 11:51:20 +0000 2020
1218501047708196864,"According to what we had in Gander the past 24 hrs, I can’t imagine what they have to clean up in Town. PLEASE PLEA… https://t.co/MMrGL7WIL9",Sat Jan 18 11:51:03 +0000 2020
1218501023242891265,"Got the front door shovelled out. Got a 4ft high, 6ft wide snow drift on the drive. Power is out so cant get the sn… https://t.co/gJcEoVzFKJ",Sat Jan 18 11:50:57 +0000 2020
1218500991265492993,#NLstorm2020 https://t.co/JAn0WQIbJ9,Sat Jan 18 11:50:49 +0000 2020
1218500990145638400,You mean to tell me #snowmaggedon2020 is yet another false alarm by Philly TV people (they are an insult to Real Wx people),Sat Jan 18 11:50:49 +0000 2020
1218500853759344640,No back doors with Jeff. #nlwx https://t.co/Hq82Il9uNB,Sat Jan 18 11:50:16 +0000 2020
1218500707998978049,"Want to give a HUGE shout out to the staff who haven’t left, have been pleasant, and stuck by their guests with a s… https://t.co/66uvyiUG70",Sat Jan 18 11:49:42 +0000 2020
1218500699966910464,Side window view of 8-9 foot drift burying my driveway. #nlblizzard2020 @user_2342 https://t.co/OhHKKuBQoj,Sat Jan 18 11:49:40 +0000 2020
1218500652126670848,#nlblizzard2020 https://t.co/6WqzosHTfJ,Sat Jan 18 11:49:28 +0000 2020
1218500521348292608,We got something around 90 CM of snow this weekend. Everyone's power is going out but somehow ours only flicked on… https://t.co/boyDlCnWQz,Sat Jan 18 11:48:57 +0000 2020
1218500443854254085,@user_700 I live just north of Toronto and laughing at the 10-15 cm compared to the 50-80cm on the east coast. Ke… https://t.co/LlxVKTYJOt,Sat Jan 18 11:48:39 +0000 2020
1218500431460077568,08:18 EnvCanada ended warning #Blizzard #Placentia #NLwx https://t.co/QBF6tyyoab,Sat Jan 18 11:48:36 +0000 2020
1218500430134726656,08:18 EnvCanada ended warning #Blizzard #CapeRace #NLwx https://t.co/gdwWsYr2JQ,Sat Jan 18 11:48:35 +0000 2020
1218500428935106560,08:18 EnvCanada ended warning #Blizzard #Clarenville #NLwx https://t.co/N09mfhsCk4,Sat Jan 18 11:48:35 +0000 2020
1218500301625446406,The people who chose this spot to build our house 110yrsago knew what they were doing. It is very sheltered here. T… https://t.co/bEw8YvsWlf,Sat Jan 18 11:48:05 +0000 2020
1218500291747831808,"Whaaaaat the hellllllll, I am glad I am not there #canada #nlblizzard2020 #snowstorm #snowmaggedon2020… https://t.co/qraFEK1Vuj",Sat Jan 18 11:48:02 +0000 2020
1218500195207479298,It’s gunna take days to clean this up so stay safe everyone!! 🌨 #snowmaggedon2020 #snowstorm,Sat Jan 18 11:47:39 +0000 2020
1218500151058354176,@user_2029 if this was all a hoax I would get in my car and drive. Wait a minute my car and the street is covered i… https://t.co/tvnO8Tm52Q,Sat Jan 18 11:47:29 +0000 2020
1218500072507367426,I can see blue sky. Just a tiny bit. But it's trying to come out. #nlwx Long Pond,Sat Jan 18 11:47:10 +0000 2020
1218500029121548288,Newfoundlanders are literally snowed in and can't get outside | News https://t.co/cGSn5j7FpX #newfoundland,Sat Jan 18 11:47:00 +0000 2020
1218499831985057792,The snow blower and the generator are over there in the garage... #NoPower #darkNL #nlwx https://t.co/ektegaY7vR,Sat Jan 18 11:46:13 +0000 2020
1218499831561363457,"If I lived here, I would have a hallway built between my door and the neighbours. If we all did that, we would have… https://t.co/aVZLaQY8rX",Sat Jan 18 11:46:13 +0000 2020
1218499806936674304,Thinking of our friends in #Newfoundland! 🥶#snowmaggedon2020 #snowstorm  - @user_2748 https://t.co/uMdNawTq2v,Sat Jan 18 11:46:07 +0000 2020
1218499667945754625,Shag it. I’m just going to use the front door until spring. #nlblizzard2020 #nlstorm https://t.co/7otioIfKot,Sat Jan 18 11:45:34 +0000 2020
1218499667463483396,"We've made it through the worst of the storm, but #yyt's State of Emergency remains in effect. Pls stay inside &amp; sa… https://t.co/YGVxNOEzf1",Sat Jan 18 11:45:34 +0000 2020
1218499528225185792,Slow and steady on the cleanup now folks. No need for snow clearing related heart attacks. Ask for help. Help your… https://t.co/3TRHYE2Z1H,Sat Jan 18 11:45:00 +0000 2020
1218499449212874752,A tidal wave of snow reaches nearly up to the second story balconies of the condos on Pasadena Crescent here in St.… https://t.co/UdXkSbWE5O,Sat Jan 18 11:44:41 +0000 2020
1218499404946198528,"Glad we’re not on Victoria St this winter, wonder how our tenants are making out @user_2453 #nlblizzard2020 https://t.co/2F9qmv7PmR",Sat Jan 18 11:44:31 +0000 2020
1218499387678248960,"Go ahead and judge me, it’s a Bailey’s and coffee kinda morning. #nlstorm #snowmaggedon2020 @user_964 https://t.co/pMHcos0T8w",Sat Jan 18 11:44:27 +0000 2020
1218499332086870016,"Anyone have some tips for digging out?

1. Cry
2. Suit up in winter gear
3. Break shovel
4. Cry more
5. Give up

#nlwx",Sat Jan 18 11:44:14 +0000 2020
1218499330925113346,Final update. You can see the amber beacon and antenna on the rig just barely poking through #nlwx #nlblizzard2020… https://t.co/mg0TOOLFK9,Sat Jan 18 11:44:13 +0000 2020
1218499326600675328,‘This is nuts’: Newfoundland’s snowstorm in photos | https://t.co/RsYd0eD8HY https://t.co/GimUf00N5B… https://t.co/AO8oyrkqEW,Sat Jan 18 11:44:12 +0000 2020
1218499315687153664,"Well, I found a place to keep my @user_2130 cold!  All is good! #nlblizzard2020 #stormageddon2020 #nlwx https://t.co/VrdbB3sdNK",Sat Jan 18 11:44:10 +0000 2020
1218499208078118912,"@user_2712 @user_1611 wegkijken is een kunst #Snowmageddon

https://t.co/nhe1WUqyf1",Sat Jan 18 11:43:44 +0000 2020
1218499051748052994,"You think it’s bad and then the camera adjusts to the light... 

#nlwx #snowstorm #nlblizzard2020 #snowmaggedon2020… https://t.co/2lOdK4yXh0",Sat Jan 18 11:43:07 +0000 2020
1218498947662127106,Dude where is the car ? That’s what people witnessed in the northern country. 90cm snow shit  #Canada #Newfoundland… https://t.co/K9Bl9xYRPt,Sat Jan 18 11:42:42 +0000 2020
1218498927265308673,"Dope outnow #linkinmybio #Repost
https://t.co/DhhB1cPKG3 #BadBoysForLife #snowstorm #NYC #rap #artist #like #Listen… https://t.co/Xdc7Lb7Fu7",Sat Jan 18 11:42:37 +0000 2020
1218498854854840321,"State of Emergency Remains in Effect

All businesses are ordered to remain closed.

All vehicles are prohibited fro… https://t.co/eU03mDd7LD",Sat Jan 18 11:42:20 +0000 2020
1218498795593400320,#Newfoundland #WeLoveYou,Sat Jan 18 11:42:06 +0000 2020
1218498504651427842,@user_715 @user_2462 @user_207 Fraud &amp; negligence take many forms. Has the BoD of @user_187 publi… https://t.co/zJg8YYAl60,Sat Jan 18 11:40:56 +0000 2020
1218498453157896193,"Storm chips and wine for breakfast, staring at the drift the the door and knowing I'll likely get out in June. #nlwx",Sat Jan 18 11:40:44 +0000 2020
1218498451845021696,Not quite sure where to begin with this mess. #nlwx https://t.co/jG7fyTL3A1,Sat Jan 18 11:40:44 +0000 2020
1218498449081085953,@user_143 thank you to your workers for providing thoroughfare access leading to the Waterford Hosp. We live o… https://t.co/ZqyzX7CDS3,Sat Jan 18 11:40:43 +0000 2020
1218498440461717504,@user_1303 @user_715 @user_2462 @user_207 Fraud &amp; negligence take many forms. Has the BoD of… https://t.co/8Jvw87B8hS,Sat Jan 18 11:40:41 +0000 2020
1218498391740731392,"She's Awful Bad https://t.co/bVCFohZ7qS via @user_1494 #Snowmageddon2020 #nlwx #nlblizzard2020 

Pretty much every conversation this am",Sat Jan 18 11:40:29 +0000 2020
1218498380990689280,Kinda skeptical of the #YYT winds. Other weather stations in the metro are reporting gusts in the 70-80 km/h range.… https://t.co/chTXFNhGRA,Sat Jan 18 11:40:27 +0000 2020
1218498164304547845,"At this point, all I can do is laugh. 

#nlwx #nlstorm #snowmaggedon2020 https://t.co/nlZ7CMFdYV",Sat Jan 18 11:39:35 +0000 2020
1218498043982614528,"Lucy takes one look, says nah, I'm good. #snowmaggedon2020 https://t.co/cg5ag0hHwe",Sat Jan 18 11:39:06 +0000 2020
1218498012105904131,7 foot wall.  @user_0 #snowmaggedon2020 https://t.co/BLysYjmxyX,Sat Jan 18 11:38:59 +0000 2020
1218497710745116672,A reminder of the importance of staying home during the state of emergency in Portugal Cove-St. Philip's. #nlwx… https://t.co/LawWbNeTC2,Sat Jan 18 11:37:47 +0000 2020
1218497395618721793,This is Newfoundland. #nlblizzard2020 #Jan18 https://t.co/rIWgmRkOtx,Sat Jan 18 11:36:32 +0000 2020
1218497276534050816,This is what we encountered on the way to an emergency call. @user_306 plow operator had to escort us there and back.… https://t.co/auA5pXDl7X,Sat Jan 18 11:36:03 +0000 2020
1218497219285934082,"Just outside the door of my building, there is a waist deep drift. This should be fun. #nlwx #nlblizzard2020 #snowmaggedon2020",Sat Jan 18 11:35:50 +0000 2020
1218497133256548353,08:05 EnvCanada ended advisory #BlowingSnow #Gander #NLwx https://t.co/IBrKEl99TO,Sat Jan 18 11:35:29 +0000 2020
1218497131033563136,08:05 EnvCanada ended advisory #BlowingSnow #TerraNova(Park) #NLwx https://t.co/1NsdNC5q9w,Sat Jan 18 11:35:29 +0000 2020
1218497107688148994,08:05 EnvCanada ended advisory #BlowingSnow #GrandBank #NLwx https://t.co/J0eIPIejji,Sat Jan 18 11:35:23 +0000 2020
1218497106392031232,08:05 EnvCanada ended advisory #BlowingSnow #StLawrence #NLwx https://t.co/Wyb7SKCpYK,Sat Jan 18 11:35:23 +0000 2020
1218497105188270081,08:05 EnvCanada ended advisory #BlowingSnow #Marystown #NLwx https://t.co/ox3iSWicEP,Sat Jan 18 11:35:23 +0000 2020
1218497104106180610,08:05 EnvCanada ended advisory #BlowingSnow #Winterland #NLwx https://t.co/s36TaFNy2O,Sat Jan 18 11:35:22 +0000 2020
1218496968080732160,Welcome to #digout2020 #nlwx #nlblizzard2020 #nlstorm https://t.co/hEJe67OEqU,Sat Jan 18 11:34:50 +0000 2020
1218496887336075265,@user_1627 😂 I’m trying to open my car door for work. I’m in Michigan #snowmaggedon2020,Sat Jan 18 11:34:31 +0000 2020
1218496860878491648,Those snow banks &amp; snow drifts can be deceiving - easy for adventurous ‘kids’ to get trapped in a deep drift. As sn… https://t.co/HeIcKhQnIQ,Sat Jan 18 11:34:24 +0000 2020
1218496679114047488,"i wonder if these trending words are all linked?
#nlblizzard2020 https://t.co/fCKdjAfF72",Sat Jan 18 11:33:41 +0000 2020
1218496625682853890,Me and my best friend are going to have some amazing times today. #nlblizzard2020 #nlstorm #snowmaggedon2020… https://t.co/EZSG7BteL1,Sat Jan 18 11:33:28 +0000 2020
1218496584918470661,State of Emergency is still in effect. Please stay home and off the roads until they are cleared and safe and the S… https://t.co/2FkJZFYQeb,Sat Jan 18 11:33:19 +0000 2020
1218496470099382272,Huge snow storm in Northfoundland  right now. 70cm of snowfall. Life is at standstill. Its a snowmageddon… https://t.co/3NdyxC3Jb4,Sat Jan 18 11:32:51 +0000 2020
1218496454123237377,"Friends in Newfoundland, hope you're surviving the #nlblizzard2020. 

Thank you @user_2544 @user_2315 https://t.co/uKZAuLtC9F",Sat Jan 18 11:32:47 +0000 2020
1218496449308250112,@user_141 Wow just looking at  the pics of #nlblizzard2020  stay safe,Sat Jan 18 11:32:46 +0000 2020
1218496248984064001,"Yikes. It sounds like some folks might be in real danger here. Please stay safe and warm, #Newfoundland. I'm worrie… https://t.co/JjEsDk0bRQ",Sat Jan 18 11:31:58 +0000 2020
1218496156877099008,"On @user_1593 w/ @user_836 

- @user_1285 &amp; @user_2223 on snowfall warning in #Toronto, up to 15cm expecte… https://t.co/dspArbIs4x",Sat Jan 18 11:31:37 +0000 2020
1218496056566198272,6am/North York watching @user_2258 and @user_407 in PERFECT hot sunny weather..then watching #Newfoundland… https://t.co/99Vvg5JR95,Sat Jan 18 11:31:13 +0000 2020
1218495947598192643,Let’s see what’s behind door number two!🥁Annnnnnnd...it’s another snowdrift!!!🤦‍♀️ #nlwx #nlblizzard2020 #snowstorm… https://t.co/9t221BgKDh,Sat Jan 18 11:30:47 +0000 2020
1218495916958801920,"Once upon a time in St. John’s, NL I had a fence #stormageddon2020 #nlwx @user_1872 @user_545 @user_2550 https://t.co/u8zhqZZ86Q",Sat Jan 18 11:30:39 +0000 2020
1218495890605912064,"Well, I can see out my window in St. John’s this morning. So that’s something! #nlstorm #nlblizzard2020 https://t.co/AcD5urFt8d",Sat Jan 18 11:30:33 +0000 2020
1218495744732225541,"I guess with the state of emergency still in effect, private contractors and snow removal companies have to stay pu… https://t.co/virrjxqlnR",Sat Jan 18 11:29:58 +0000 2020
1218495667485728769,#يزيد_الراجحي_ماقصرت #erronoenem #ببجي #BabuOwino #مبادل_الرياض #nlblizzard2020 #IvyParkXAdidas #فيصل_… https://t.co/24eyRKQD44,Sat Jan 18 11:29:40 +0000 2020
1218495432336248832,"Stay the fuck home people. #snowmageddon2020 #nlblizzard2020 
https://t.co/wNtCZYvNPE",Sat Jan 18 11:28:44 +0000 2020
1218495353437200384,Someone needs to check on the poor folks of Young St who has definitely fared poorly with the drifting. Mere cuts m… https://t.co/uxfczwOLvo,Sat Jan 18 11:28:25 +0000 2020
1218495294784135168,I'm sure there's a few people feeling like this today! #nlwx https://t.co/gbqUdBdpzn,Sat Jan 18 11:28:11 +0000 2020
1218495278329815040,"Looking out my window, this is the roof of my car.

Given the choice between shoveling and parenting three stir cra… https://t.co/tZiSiqyNLU",Sat Jan 18 11:28:07 +0000 2020
1218495147547283456,What’s the saying? Big snow drifts make good neighbours? Guest this makes @user_1147 an awfully good one. *miss… https://t.co/AC7whmnxb9,Sat Jan 18 11:27:36 +0000 2020
1218495122888953859,State of emergency remains in effect. The only thing you should be doing today is digging out. There is an incredib… https://t.co/bjhYThoPUQ,Sat Jan 18 11:27:30 +0000 2020
1218495113351041024,"What will do is to  help christian youth maximize their potentials And express themselves in Christ
Let them have f… https://t.co/P5QuWMivXP",Sat Jan 18 11:27:28 +0000 2020
1218495110842912769,E' sempre la solita musica..... #succedesoloneisocial #robadasocial #socialmedia #influencer #tuttoilrestoènoia… https://t.co/ia9eZ0OVE8,Sat Jan 18 11:27:27 +0000 2020
1218495017477726208,I tried calling my parents earlier. Call couldn't be connected. #snowmageddon2020 #nlblizzard2020,Sat Jan 18 11:27:05 +0000 2020
1218494957352173569,"Hey Newfoundlanders, here's hoping your blustery day is as eventful as Pooh!
#nlblizzard2020 
#WinnieThePoohDay https://t.co/pgl8prE3iS",Sat Jan 18 11:26:51 +0000 2020
1218494953774407685,😳 #nlwx https://t.co/hEoGFN7B8j,Sat Jan 18 11:26:50 +0000 2020
1218494917229645824,Is it Hoth or is it Newfoundland? Can't wait to start clean up. State of Emergency still in place. Drifts up to 20… https://t.co/hhWCDeuhGZ,Sat Jan 18 11:26:41 +0000 2020
1218494835033853954,Drifts up to my neck on one side and over my head on the other and entire length of 3.5 single car driveway. Front… https://t.co/E99l7EnFM9,Sat Jan 18 11:26:21 +0000 2020
1218494679680987137,@user_319 No thankfully! #nlwx #stormageddon2020,Sat Jan 18 11:25:44 +0000 2020
1218494627092803585,#nlwx  does it make any sense to start snowblowing,Sat Jan 18 11:25:32 +0000 2020
1218494610487566338,@user_2431 Thank you for the great coverage. Be safe and get some rest! #nlwx #cbcnl #nlwhiteout #nlstorm,Sat Jan 18 11:25:28 +0000 2020
1218494559556161537,"The City of St. John's is still under a State of Emergency.

That means no cars except for emergency vehicles are a… https://t.co/q6oYrdtjQl",Sat Jan 18 11:25:16 +0000 2020
1218494340366061570,We’re now going to have to deal with clearing drifts like this. That one is in the middle of our driveway. Top of t… https://t.co/AZ69Jp2AC1,Sat Jan 18 11:24:23 +0000 2020
1218494330333278210,@user_319 No loss of power for us! #stormageddon2020,Sat Jan 18 11:24:21 +0000 2020
1218494299337318400,"#Newfoundland: States of emergency amid 130+ km/h winds, 70+ cm snow

#Canada

https://t.co/JPivyK9MaG",Sat Jan 18 11:24:14 +0000 2020
1218494262968492032,"The #StateofEmergency remains in effect. Plows are back out, but they have a gargantuan task ahead of them if what’… https://t.co/4CFpebc4r4",Sat Jan 18 11:24:05 +0000 2020
1218494139236601856,"My friend @user_397 is living the meme. #snowmageddon2020 #nlblizzard2020 
https://t.co/OV8GqywcDP",Sat Jan 18 11:23:35 +0000 2020
1218494115576516611,shit shower shave n shovel #goodmorning #nlwx,Sat Jan 18 11:23:30 +0000 2020
1218493808272297985,‘This is nuts’ #Newfoundland’s #snowstorm in #photos: https://t.co/DuuZ1k75cK #stjohns #NL #Canada #weather #blizzard #Blizzardwarnings #sk,Sat Jan 18 11:22:17 +0000 2020
1218493775913345024,@user_1559 Gonna have to use the indoor bathroom today. Incredible photos on #newfoundland #stjohns,Sat Jan 18 11:22:09 +0000 2020
1218493564763635713,"Morning 
@user_390 #nlwx
#snowmaggedon2020 https://t.co/HpZwCc5otr",Sat Jan 18 11:21:19 +0000 2020
1218493395125096449,DO NOT TRY TO DRIVE ON MOFFATT RD.  There are multiple large DEEP drifts across the road.  #nlwx @user_390,Sat Jan 18 11:20:38 +0000 2020
1218493385037811713,The only way home after a 17 hour blizzard is snowshoeing. #nlwx https://t.co/23fCiTFExV,Sat Jan 18 11:20:36 +0000 2020
1218493356625616896,"Grade Sixes, check out this line graph of yesterday's snowfall! Is this discrete or continuous data? What does the… https://t.co/bOftlaiKAP",Sat Jan 18 11:20:29 +0000 2020
1218493317014487040,Bird-watching station is not working this morning. #nlwhiteout #nlblizzard2020 #nlwx https://t.co/g0khayMe0T,Sat Jan 18 11:20:19 +0000 2020
1218493274215854081,"Newfoundlanders, you are tough 💪🏽 Look after yourselves 👊🏽🇨🇦 #nlstorm",Sat Jan 18 11:20:09 +0000 2020
1218493190803722240,"Bonavista Mayor John Norman tells @user_807 this blizzard ""will definitely go down in the history books."" He… https://t.co/Ea40iiBRsP",Sat Jan 18 11:19:49 +0000 2020
1218493100026404864,"@user_2029 are you stupid? Have you lost your fucking mind? There are people trapped in houses, 6 foot snow drifts,… https://t.co/yJ2FyvQs3T",Sat Jan 18 11:19:28 +0000 2020
1218493056388935683,The house across the street from me!! #blizzard2020 #nlwx https://t.co/VB6CfKAPXL,Sat Jan 18 11:19:17 +0000 2020
1218493029809557504,"7:45 am. Assessing the situation in the cold, hard light of day. I never want to leave my house. I need to shovel T… https://t.co/aC0nzhUKU7",Sat Jan 18 11:19:11 +0000 2020
1218493008758366208,"To all the public workers that are keeping us safe, warm, and informed during the #NLwx blizzard - thank you!",Sat Jan 18 11:19:06 +0000 2020
1218492848389206018,Down Periscope! I am going to need a bigger boat😬. #morningafter #nlstorm #snowmaggedon2020 #snowstorm #nlwx… https://t.co/bZXNd19gJW,Sat Jan 18 11:18:28 +0000 2020
1218492818009788416,Quit messing with us and just cancel the flight already...#Delta #stormageddon2020,Sat Jan 18 11:18:20 +0000 2020
1218492608378523648,"@user_229 @user_2231 Take some from #stormageddon2020 Paradise, Newfoundland &amp; Labrador, Canada: https://t.co/xJofnylpz5",Sat Jan 18 11:17:30 +0000 2020
1218492551877013504,"While the @user_143  has sent plows back out on the roads, the State of Emergency is still in effect and it is… https://t.co/ZIEc1YpInw",Sat Jan 18 11:17:17 +0000 2020
1218492466665574401,@user_0 #stormageddon2020 #nlblizzard2020 #nlwx #nlstorm https://t.co/EYjmkVhUcH,Sat Jan 18 11:16:57 +0000 2020
1218492420184313856,7.30 am update #nlblizzard2020  #stormageddon2020 #nlwx. The winds are still whipping the snow around. Highlights a… https://t.co/dzTz1FX2Lz,Sat Jan 18 11:16:46 +0000 2020
1218492288936173568,Stay safe Newfoundland #stormageddon2020,Sat Jan 18 11:16:14 +0000 2020
1218491888686325760,Front and back of our house is drifted in. Front has 7-8 foot drifts. Seriously: how are we supposed to clear this?… https://t.co/97sdHouxkI,Sat Jan 18 11:14:39 +0000 2020
1218491873616187392,#nlblizzard2020 One cut in the road in Torbay. I am not optimistic about driving today. https://t.co/05q3d5HwKp,Sat Jan 18 11:14:35 +0000 2020
1218491860328632320,"Amazingly, this my loan of Moon of the Crusted Snow by @user_320 Waubgeshig Rice just came in. Snowed in and power off… https://t.co/jw6vVPeQFK",Sat Jan 18 11:14:32 +0000 2020
1218491658725216256,"Having not  been outside all day, Anna got a rude awakening when she asked to go pee 😂 
#nlblizzard2020 #nlwx @user_2507 https://t.co/JPsUo7cdAI",Sat Jan 18 11:13:44 +0000 2020
1218491383859892224,"21,000 people without power. #snowmageddon2020 #nlblizzard2020",Sat Jan 18 11:12:39 +0000 2020
1218491273130266624,Shaming people for posting their snow door pics is the new shaming people for posting food pics #nlwx,Sat Jan 18 11:12:12 +0000 2020
1218491220659462151,When the power goes out and you're on the top floor of the hotel. #nlwx Now the fun begins. Record breaking snowfal… https://t.co/4tuxH0dMwy,Sat Jan 18 11:12:00 +0000 2020
1218491219938070529,Wow. The storm looks brutal. Up to 75cm of snow expected. State of emergency declared in several communities. Stay… https://t.co/JXNONpEh8e,Sat Jan 18 11:11:59 +0000 2020
1218491198911975424,Did you lose Power?#nlwx #stormageddon2020 https://t.co/x2xQoE9cci,Sat Jan 18 11:11:54 +0000 2020
1218491155463143425,"@user_2231 @user_2476 #snowmaggedon2020 Paradise, Newfoundland &amp; Labrador, Canada yesterday..... https://t.co/804cUlwT96",Sat Jan 18 11:11:44 +0000 2020
1218491103374192640,"Our thoughts on storm day 2:

#nlblizzard2020 #stormageddon2020 #nlstorm https://t.co/6bb0fm08yb",Sat Jan 18 11:11:32 +0000 2020
1218491065285644288,"The @user_143 hasn't lifted the state of emergency yet. Roads are full of snow, plows are doing what they can… https://t.co/0N6aA1fVmN",Sat Jan 18 11:11:23 +0000 2020
1218491062873993217,"And out my living room window.  By some trick of the wind (and a huge snow bank up the road), cars on our side are… https://t.co/GWCxeQaGqC",Sat Jan 18 11:11:22 +0000 2020
1218490993881698304,@user_2722 hope you’re ok up there #nlwhiteout yikes,Sat Jan 18 11:11:06 +0000 2020
1218490877741608962,"As bad as this storm was, it could have been a lot worse if the snow was the wet heavy stuff. It would be near impo… https://t.co/5Q7qWzAGip",Sat Jan 18 11:10:38 +0000 2020
1218490853687250945,And then. AND THEN. On Monday the temperature is set to rise above freezing. Because this is what life is like when… https://t.co/tnFLvsJw4N,Sat Jan 18 11:10:32 +0000 2020
1218490687018192896,Day 2 7:38 #nlwx #nlblizzard2020 https://t.co/NBUvQXu3TN,Sat Jan 18 11:09:52 +0000 2020
1218490658291355650,"https://t.co/MMLBnCd8xS
husky dog T-Shirt
#WorstThingsToYellOutAfterSex #ChartbusterSid #Caturday #stormageddon2020… https://t.co/wrRxW4YMzC",Sat Jan 18 11:09:46 +0000 2020
1218490463826481152,If you stay at lekki or Ajah cross the second toll gate stop at eleganzer take a bike to lake view parkII shop numb… https://t.co/A1ToeoMIIx,Sat Jan 18 11:08:59 +0000 2020
1218490413826207744,Wow #nlblizzard2020 https://t.co/WHvmNKxsVn,Sat Jan 18 11:08:47 +0000 2020
1218490396491354118,Wow the images coming from the #Newfoundland blizzard are just incredible 🥶 #Walloped #nlstorm,Sat Jan 18 11:08:43 +0000 2020
1218490330363940864,The State of Emergency remains in effect until lifted. Do not attempt to travel if you were affected by the blizzar… https://t.co/1dYT2I22MA,Sat Jan 18 11:08:27 +0000 2020
1218490251112538113,"Oh yeah, more snow forecast for tomorrow. Only 20cm this time I believe. Nothing to worry about, right Toronto?… https://t.co/EczCMboXA7",Sat Jan 18 11:08:08 +0000 2020
